ID;Name;Latitude / Longitude;Adresse;Storetype;;;
5630874690;RE/MAX Immobilien;6.797924/51.237032;Rethelstraﬂe 100;estate_agent;;;
1313965117;Sonnenstudio;6.858105/51.178926;None None;yes;;;
388110234;Brillen Lager Verkauf;6.792573/51.241597;None None;optician;;;
5630874691;Kuschelecke;6.797870/51.237002;Rethelstraﬂe 100;bed;;;
7104649946;Rituals;6.781762/51.225328;Schadowstraﬂe 11;cosmetics;;;
388124166;wfaa Hofladen;6.802817/51.197900;In den Groﬂen Banden 58;farm;;;
3139705622;Volkswagen;6.813423/51.221466;Hˆherweg 85;car;;;
1316372053;Menzels Lokschuppen und Tˆff-Tˆff GmbH;6.777162/51.218029;Friedrichstraﬂe 6;toys;;;
7104649949;Leistenschneider;6.781597/51.224994;Schadowstraﬂe 11;photo;;;
5630874694;Celine Nails;6.797783/51.236904;Rethelstraﬂe 100;beauty;;;
3142629352;La Parisienne;6.782087/51.241180;Collenbachstraﬂe 1;clothes;;;
388197118;Pink Hair;6.793902/51.236429;None None;hairdresser;;;
1322282716;CIE Tours;6.855040/51.178708;None None;travel_agency;;;
1322282724;Nail-Shop;6.855335/51.177416;Henkelstraﬂe 256;beauty;;;
3147420577;Drachental;6.786544/51.225975;Liesegangstraﬂe 15;games;;;
5630991332;Kiosk Sunshine;6.770094/51.198028;Aachener Straﬂe 163;kiosk;;;
7104649950;Oehme;6.781307/51.225880;Schadowstraﬂe 23;bakery;;;
388200216;Turan;6.789471/51.237012;None None;greengrocer;;;
388200564;Cash & Raus Filiale Pempelfort - Stockkampstraﬂe 55;6.789470/51.236818;Stockkampstraﬂe 55;charity;;;
1322282727;Fressnapf;6.861327/51.173730;Kappeler Straﬂe 144;pet;;;
7106768504;Intersport Voswinkel;6.781190/51.222204;None None;sports;;;
3147463184;Klammotte;6.776400/51.207088;Aachener Straﬂe 10;clothes;;;
5636076192;Dainese;6.783364/51.218655;Graf-Adolf-Straﬂe 41;motorcycle;;;
7115342657;A&O MEDIEN;6.781699/51.225246;Schadowstraﬂe 11;music;;;
388200870;Penny;6.793371/51.225342;Karl-Anton-Straﬂe 19;supermarket;;;
1322291793;Pfordt GmbH;6.854558/51.172785;Paul-Thomas-Straﬂe 58;electronics;;;
5636076342;B¸sch;6.783422/51.219004;Oststraﬂe 161;bakery;;;
3148027660;Gartencenter Baumschule Turkenburg GmbH;6.913913/51.260458;Bergische Landstraﬂe 622;garden_centre;;;
389521070;Trinkhalle;6.876342/51.153687;None None;beverages;;;
1322311447;Elektro-Anlagen Karaiskos GmbH;6.871841/51.180542;Graudenzer Straﬂe 20;electronics;;;
3149877680;None;6.777272/51.261917;None None;deli;;;
5636076343;Blumen Aunert;6.783630/51.219085;Oststraﬂe 161;florist;;;
7117579755;Laufer;6.801611/51.214634;Ellerstraﬂe 152;funeral_directors;;;
392129695;Oehme;6.816081/51.220408;Hˆherweg 101;bakery;;;
1324241871;Die Kleine Schere;6.822298/51.189942;Werstener Dorfstraﬂe 83;hairdresser;;;
3150280847;Kˆhler Keraflies;6.849817/51.243153;Bergische Landstraﬂe 86;wholesale;;;
7117579756;Salon Al Jaouhara;6.801496/51.214668;Ellerstraﬂe 150;hairdresser;;;
5637249021;Welcome Sun;6.821969/51.183301;Kˆlner Landstraﬂe None;massage;;;
1329916873;Getr‰nke Tempel;6.871633/51.223413;Im Br¸hl 1-5;beverages;;;
7117579757;At-Tauhid;6.801375/51.214698;Ellerstraﬂe 148;books;;;
393744168;Netto City;6.782610/51.248578;None None;supermarket;;;
3176548595;Salon Scharf geschnitten;6.788479/51.226089;None None;hairdresser;;;
400911208;Terbuyken;6.859892/51.236822;None None;bakery;;;
1329920418;Fischers Lagerhaus;6.871552/51.222999;Im Br¸hl 5;furniture;;;
3176647061;Who‚Äôs perfect;6.786619/51.224692;Immermannstraﬂe 12;furniture;;;
5638041889;Obel;6.768247/51.210045;None None;bakery;;;
7117624594;ƒnderungsschneiderei;6.805903/51.213106;Ellerstraﬂe 219;tailor;;;
403655729;Fahrradstudio Gram;6.746986/51.273825;None None;bicycle;;;
1331071933;Marita Lorenz;6.821516/51.190680;Werstener Dorfstraﬂe 74;hairdresser;;;
3176650161;Anziehend;6.768047/51.211141;Wissmannstraﬂe 25;clothes;;;
1338286035;Florantika Schouten;6.786066/51.331684;Im Groﬂen Winkel 1;florist;;;
1561563854;Kamps;6.774411/51.223268;Carlsplatz 14;bakery;;;
4264166056;J¸rgens Tauchschule;6.815514/51.229842;None None;scuba_diving;;;
1606817387;FeinStil;6.784361/51.212515;Kirchfeldstraﬂe 120;wine;;;
4265782015;D‰nisches Bettenlager;6.824598/51.213860;Erkrather Straﬂe 366;furniture;;;
1345689455;Salon Anke;6.818244/51.204298;None None;hairdresser;;;
1561563859;Rewe;6.774464/51.223784;Carlsplatz 18;supermarket;;;
4265782016;Premiumsun;6.824932/51.213632;Erkrather Straﬂe 366a;beauty;;;
1349525354;Platen;6.833445/51.175756;Bonner Straﬂe 7;chemist;;;
1606820051;Haarpune;6.784873/51.213743;F¸rstenplatz 20;hairdresser;;;
1561563877;dm;6.774410/51.223415;Carlsplatz 14-15a;chemist;;;
4266240507;Gold- und Silberschmiede;6.835299/51.203791;None None;jewelry;;;
1349525356;Fantasy;6.832299/51.176197;H¸gelstraﬂe 1;hairdresser;;;
1606985095;dm;6.790248/51.250014;None None;chemist;;;
4266240508;HR Reiseb¸ro Herzig;6.835631/51.203447;None None;travel_agency;;;
1349525362;Kodi;6.834884/51.175593;Henkelstraﬂe 9;department_store;;;
1565380152;Rewe;6.781757/51.199136;Himmelgeister Straﬂe 81;supermarket;;;
1607735282;BoConcept;6.866337/51.215755;Vennhauser Allee 280;furniture;;;
1349525363;Janines Kaftan Atelier;6.830739/51.176858;None None;clothes;;;
4266240509;Lottoannahmestelle Mˆlders;6.835250/51.203833;None None;newsagent;;;
1567483966;Pleines Fashion Optik D¸sseldorf - Oberbilk Christen¬¥s Brillenwelt;6.802763/51.216682;Kˆlner Straﬂe 231;optician;;;
1607735297;Fensterworld;6.866248/51.216096;Glash¸ttenstraﬂe 57;doityourself;;;
4266248614;Dirks Barber Shop;6.836080/51.203070;None None;hairdresser;;;
1349525366;SOS Hausger‰te;6.836962/51.172530;Bonner Straﬂe 71;kitchen;;;
4266248615;Himmlisch Sauber;6.836013/51.203130;None None;dry_cleaning;;;
1567484122;Netto Marken-Discount;6.797772/51.215498;Ellerstraﬂe 123;supermarket;;;
1607735298;Fliesengaleria;6.866256/51.216239;Glash¸ttenstraﬂe 57;doityourself;;;
4266248616;Juwelier Shervin;6.836207/51.202953;None None;jewelry;;;
1349525370;Horst M¸ller;6.837639/51.171625;Bonner Straﬂe 90;shoes;;;
1567484488;Salon Side;6.803950/51.215390;None None;hairdresser;;;
1567485529;Trinkhalle;6.799089/51.215428;None None;kiosk;;;
1607735300;Friseur;6.859736/51.209518;None None;hairdresser;;;
4266248617;Karam Market;6.836623/51.202595;None None;convenience;;;
4266248618;Hani Nails;6.836162/51.202993;None None;beauty;;;
1349525382;Trinkhalle/Stehcafe;6.833045/51.175706;Bonner Straﬂe 5;kiosk;;;
1607735304;KFZ-Service M. Gorny;6.864988/51.214817;None None;car_repair;;;
1568403527;None;6.794665/51.281742;Volkardeyer Weg 2;kiosk;;;
1607735315;Kopp Autoelektrik;6.865619/51.215181;Vennhauser Allee 276a;car_repair;;;
4266248622;None;6.835761/51.203355;None None;tailor;;;
1349525392;Floristik Barbara Eggert, Fleurop;6.834079/51.175579;Henkelstraﬂe 1;florist;;;
1568435623;Candy Shop;6.809329/51.262700;Rather Kreuzweg 8;kiosk;;;
1607735316;Kosmetik Heike Liermann;6.863724/51.212809;None None;beauty;;;
1349525402;AISAWAN-THAI-SPA;6.830643/51.176935;None None;yes;;;
4266248624;Quarg;6.836430/51.202767;None None;medical_supply;;;
1568435668;Hairdesign Kanki's;6.810248/51.262470;None None;hairdresser;;;
1607735333;Tabakwaren Hamacher;6.859822/51.209578;None None;stationery;;;
4266248625;Sun Point;6.836121/51.203031;None None;beauty;;;
1568437143;Rather Schmuck Zentrum;6.810118/51.262502;Bochumer Straﬂe 2;jewelry;;;
1607735417;None;6.864009/51.220036;None None;vacant;;;
1349525410;Trosdorff;6.833633/51.175860;Bonner Straﬂe 7;optician;;;
1349525414;None;6.833390/51.175981;None None;vacant;;;
1568473722;Ernstings Family;6.813423/51.264188;None None;clothes;;;
4266248626;hairdesign;6.835712/51.203404;None None;hairdresser;;;
1607814668;Angelo Style;6.858602/51.207996;None None;hairdresser;;;
1349525415;Magdalena;6.837288/51.172285;None None;tailor;;;
1568473758;B‰ckerei Nur / Nur Firini;6.810898/51.262403;Westfalenstraﬂe 2;bakery;;;
4266330673;E & P;6.838195/51.201348;None None;newsagent;;;
1607814678;Fisch;6.859533/51.208819;None None;greengrocer;;;
4266330675;Star Nails;6.838124/51.201377;None None;beauty;;;
1607814684;Friedel Meyer;6.859478/51.208777;None None;butcher;;;
1349525417;hado: meisterfrisur;6.830805/51.176815;None None;hairdresser;;;
1568473855;Fotoexpress P.I.A.;6.810744/51.262559;Bochumer Straﬂe 1;photo;;;
1349525420;Lady's Fashion;6.832472/51.175495;None None;clothes;;;
4266330676;amplifon;6.837603/51.201536;None None;hearing_aids;;;
1607814692;Friseur Ulrich;6.858512/51.210911;None None;hairdresser;;;
1349525422;Ernsting's Family;6.835056/51.175601;Henkelstraﬂe 11;clothes;;;
4266390046;Bestattungen Scheuvens;6.839556/51.201160;Gumbertstraﬂe 141;funeral_directors;;;
1568473943;Kik;6.813185/51.264161;None None;clothes;;;
1607814721;Salon Inge;6.846773/51.199213;None None;hairdresser;;;
1607814776;None;6.859416/51.208729;None None;bakery;;;
1568473988;Lotto Tabak;6.811013/51.262359;None None;tobacco;;;
4266390049;725 D¸sseldorf;6.839692/51.201137;None None;boutique;;;
1349525423;Orthop‰die Schuhtechnik Plisko;6.830698/51.176899;None None;shoes;;;
4266416471;Schoiber;6.842102/51.200372;None None;butcher;;;
1568474137;Delicious Bakery;6.811599/51.262443;Westfalenstraﬂe 10;bakery;;;
1609901121;Haar Couture;6.771365/51.224427;None None;hairdresser;;;
4266416472;Schuhmoden Stiehl;6.841366/51.200530;None None;shoes;;;
1349525425;alltours Reisecenter;6.833268/51.175724;Bonner Straﬂe 7;travel_agency;;;
1609901130;MK;6.771486/51.224316;None None;travel_agency;;;
1609901134;None;6.772798/51.226134;Bolkerstraﬂe 8;kiosk;;;
1349525426;Kiosk;6.837879/51.171829;Bonner Straﬂe 95;kiosk;;;
1568474176;Mˆbel & Innendekoration;6.811978/51.262499;Westfalenstraﬂe 14;furniture;;;
4266416473;Your Hair Dresser;6.842122/51.200325;None None;hairdresser;;;
4266416474;W‰scherei;6.842223/51.200301;None None;laundry;;;
1349525428;Gardinen Truhe;6.838078/51.171699;Bonner Straﬂe 97;curtain;;;
1568474277;Mˆbel Kienen;6.811547/51.262945;Westfalenstraﬂe 14;furniture;;;
1611427528;Optik Kittel;6.779500/51.238857;Schwerinstraﬂe 3;optician;;;
4266416475;comeback;6.841739/51.200442;None None;clothes;;;
1613190545;B¸robedarf Schmitz;6.812697/51.262370;Westfalenstraﬂe 17;stationery;;;
1568477781;Rewe;6.813456/51.263312;None None;supermarket;;;
1350087367;Louis GIGAStore D¸sseldorf;6.830305/51.177551;Kˆlner Landstraﬂe 390 - 396;motorcycle;;;
1568477799;Randawa Mode;6.811162/51.262379;None None;clothes;;;
1614615775;Boes;6.801810/51.238713;Rethelstraﬂe 174;tobacco;;;
4266416476;Tipico;6.840962/51.200639;Gumbertstraﬂe 163;bookmaker;;;
1351809804;Renault;6.829038/51.177892;None None;car;;;
4269487351;Eller-Reisen;6.841815/51.200244;None None;travel_agency;;;
1568477938;Tedi;6.811398/51.262411;None None;variety_store;;;
3532688243;Augenoptik Becker-J¸rgen;6.779987/51.238328;Nordstraﬂe 63;optician;;;
4773467627;NailBar Deluxe;6.765708/51.217321;None None;beauty;;;
414896589;Rewe City;6.776069/51.214106;F¸rstenwall 146;supermarket;;;
1568477985;dm;6.813630/51.264217;None None;chemist;;;
3177986393;None;6.813091/51.193716;None None;car_repair;;;
432578667;Prˆpper Damen- & Herrenmoden;6.875083/51.163405;Friedhofstraﬂe 13;clothes;;;
3178507248;Bicycle Doctor;6.789833/51.236531;Derendorfer Straﬂe 32-34;bicycle;;;
3532702198;Salon Bella;6.781258/51.201493;Himmelgeister Straﬂe 56;hairdresser;;;
4773468659;Fleur-de-Lys;6.764393/51.215678;None None;beauty;;;
1568477994;o2 Shop;6.810776/51.262484;Bochumer Straﬂe 1;mobile_phone;;;
4773473279;Stadtmodell D¸sseldorf;6.770964/51.226233;None None;model;;;
1568528417;Autohaus Horst K¸pper;6.809233/51.262087;Rather Kreuzweg 9;car;;;
3532702199;7 Days;6.781282/51.201435;Himmelgeister Straﬂe 56;massage;;;
3178512278;nah & frisch;6.880467/51.153624;Corellistraﬂe 6-8;supermarket;;;
432579363;Edeler;6.874138/51.163764;Friedhofstraﬂe 1;jewelry;;;
3183035189;Regenbogen Buchhandlung;6.809158/51.229125;Lindenstraﬂe 175;books;;;
3533819791;Michels Blumen;6.767567/51.211034;Bilker Allee 52;florist;;;
4773476629;Hair of Excellence;6.769789/51.224130;None None;hairdresser;;;
432579366;Apollo-Optik;6.873988/51.163570;Hauptstraﬂe 16;glasses;;;
4776511972;Ernsting's family;6.775519/51.208399;None None;clothes;;;
1568528519;Netto;6.808791/51.262566;None None;supermarket;;;
1568529841;Rather-City-Markt;6.810035/51.262185;M¸nsterstraﬂe 512;general;;;
3185387895;Maruyasu;6.757924/51.215580;Hammer Straﬂe 10;deli;;;
3544649152;None;6.871878/51.266638;Am Schultersbusch 1;kiosk;;;
432597930;Vinobile;6.864688/51.163149;Sophienstraﬂe 4;wine;;;
4776511976;Tamaris;6.774134/51.208495;None None;shoes;;;
1568533582;Back Kˆnig;6.808503/51.262963;None None;bakery;;;
432817693;Vazart Automobile;6.863491/51.162326;Benrather Schloﬂallee 69;car;;;
3544656662;"Friseur ""Schnittstelle"" - Bettina Lethen";6.871747/51.266630;Am Schultersbusch 1;hairdresser;;;
3190024696;PENNY Markt;6.824254/51.214145;Am Karlshof 22;supermarket;;;
3554653768;Eiscafe Adria;6.810280/51.262555;Bochumer Straﬂe 2;coffee;;;
4776511977;O2;6.775724/51.208456;None None;mobile_phone;;;
1568824076;WAYO Delikatessen;6.746115/51.236079;None None;supermarket;;;
3206009161;None;6.777017/51.215797;None None;vacant;;;
1569404972;FredsBruder;6.775445/51.225072;Kasernenstraﬂe 1a;bag;;;
3554653769;Metzgerei & Partyservice Richartz;6.810243/51.261687;M¸nsterstraﬂe 525;butcher;;;
432828505;Haar&Schnitt Sie&Er;6.860155/51.163808;Benrodestraﬂe 90;hairdresser;;;
4776511979;dm;6.775618/51.208700;None None;chemist;;;
3223565559;Rossmann;6.744130/51.274025;Niederrheinstraﬂe 76-78;chemist;;;
432848857;B‰ckerei Pass;6.860224/51.163615;Kappeler Straﬂe 13;bakery;;;
1570453706;Deichmann;6.772875/51.225024;Flinger Straﬂe 7;shoes;;;
3554904929;None;6.822304/51.190088;Werstener Dorfstraﬂe 88;bakery;;;
4776511993;Friseur Klier;6.773478/51.208138;None None;hairdresser;;;
3231770609;Zweiradhaus Benrath;6.864133/51.162916;Sophienstraﬂe 10;bicycle;;;
4776511994;Super Cut;6.775345/51.208387;None None;hairdresser;;;
432848874;Benrather Markthalle;6.860386/51.162386;Kappeler Straﬂe 2;convenience;;;
3554905308;W‰scherei Wirtz / Gerd H¸ﬂmann;6.823610/51.189745;Werstener Dorfstraﬂe 95;laundry;;;
4776511995;Essanelle ihr Friseur;6.775060/51.208576;None None;hairdresser;;;
1570453802;Apropos;6.775112/51.222912;Benrather Straﬂe 15;clothes;;;
432862212;Metzgerei Sassen;6.873698/51.163170;Hauptstraﬂe 15;butcher;;;
3235704493;Sanit‰tshaus Brockers;6.777461/51.218276;Adersstraﬂe 4;medical_supply;;;
4776511997;C&A;6.775458/51.208694;None None;clothes;;;
1570453905;Beckmann;6.773216/51.225231;Flinger Straﬂe 16;kiosk;;;
3557729480;Reinigungscenter;6.765847/51.214037;None None;dry_cleaning;;;
4777506219;Bang & Olufsen;6.778883/51.218688;None None;hifi;;;
432862217;Mobilfunkshop FEXCOM;6.874321/51.162275;Heubesstraﬂe 1;mobile_phone;;;
3239051984;A.T.U;6.760880/51.201225;S¸dring 119;car_repair;;;
432862222;Sch¸ren;6.873932/51.162627;Hauptstraﬂe 5;bakery;;;
3559691693;C&A;6.785870/51.227175;Schadowstraﬂe 77;clothes;;;
3240332075;None;6.831893/51.175953;None None;newsagent;;;
1570453951;Tamaris;6.775435/51.225518;Flinger Straﬂe 58;shoes;;;
4777508221;Lidl;6.778720/51.218259;Kˆnigsallee 63-65;supermarket;;;
452465356;Pass;6.852694/51.202932;Am Kleinforst 1;bakery;;;
3240335561;Oehme;6.830164/51.176491;Kˆlner Landstraﬂe 435;bakery;;;
3559691874;Rewe To Go;6.786178/51.227310;Schadowstraﬂe 87;convenience;;;
4777508232;SuitSupply;6.778864/51.218776;None None;clothes;;;
3564446292;Pizza T¸rmchen Kiosk;6.737742/51.241639;None None;kiosk;;;
455893877;Ritzdorf Eisenwaren;6.781288/51.244308;Rˆmerstraﬂe 5;hardware;;;
1570454005;Fossil;6.773629/51.225121;Flinger Straﬂe 21;watches;;;
3243803151;None;6.777403/51.207484;Brunnenstraﬂe 1;vacant;;;
4777509063;Hugo Boss;6.778291/51.225382;None None;clothes;;;
458473761;The Vintage Store;6.765580/51.214105;None None;interior_decoration;;;
3245955651;Folicar Design;6.801632/51.211351;Kirchstraﬂe 55a;yes;;;
4777509386;Versache;6.778184/51.224514;None None;clothes;;;
464553104;Wundervoll;6.760305/51.231386;None None;supermarket;;;
3566516477;Kamps;6.766200/51.213877;Lorettostraﬂe 26;bakery;;;
1570454046;Energie;6.773846/51.224895;Mittelstraﬂe 3;clothes;;;
4777509418;Zadig & Voltaire;6.778200/51.224799;None None;clothes;;;
464553161;Kamps;6.760622/51.231405;None None;bakery;;;
3245966407;N‰hszene;6.771954/51.203588;None None;fabric;;;
3566527358;Olivers Hair;6.765834/51.213653;None None;hairdresser;;;
465624550;nature nails;6.798910/51.237335;Rethelstraﬂe 123;beauty;;;
1570454059;Rituals;6.774318/51.225380;Flinger Straﬂe 34;cosmetics;;;
3566537975;Trinkhalle;6.768801/51.212881;None None;kiosk;;;
3245972316;Siemes Schuhcenter;6.774539/51.203985;Suitbertusstraﬂe 137;shoes;;;
1570454061;B‰ckerei Evertzberg;6.774059/51.223498;None None;bakery;;;
4777510822;Milian;6.778213/51.223783;None None;clothes;;;
3571004906;None;6.786647/51.268006;None None;kiosk;;;
465624551;Metzgerei K¸ppers;6.801258/51.238652;Rethelstraﬂe 168;butcher;;;
4777510823;Setareh & Sˆhne;6.778297/51.223932;None None;carpet;;;
1570454063;Foot Locker;6.774436/51.225229;Flinger Straﬂe 27;shoes;;;
3247095284;Geers - Gutes Hˆren;6.818846/51.186821;Kˆlner Landstraﬂe 203;hearing_aids;;;
3571007994;Aktuell Cosmetics;6.786366/51.268323;None None;beauty;;;
4777511236;Barbara Freres;6.778195/51.224651;None None;clothes;;;
3247095285;None;6.818494/51.186362;None None;vacant;;;
465624552;DER Reiseb¸ro;6.801508/51.238678;Rethelstraﬂe 172;travel_agency;;;
1570454064;Foto Sˆhn;6.773463/51.225250;None None;photo;;;
3572401745;Aqua Viscaya Wasserbetten;6.781685/51.250427;Frankenstraﬂe 40;bed;;;
1570454065;Frank Petzchen Kochb¸cher;6.772409/51.223153;Benrather Straﬂe 6;books;;;
3258364633;Tausendschˆn;6.782427/51.243525;Collenbachstraﬂe 20;hairdresser;;;
4777513026;Bose;6.778284/51.225235;None None;hifi;;;
465624553;dm;6.801047/51.238362;Rethelstraﬂe 161;chemist;;;
3258639561;Der B¸cher Ober;6.786410/51.222965;Steinstraﬂe 34;books;;;
3572446693;None;6.781968/51.249770;Ulmenstraﬂe 114;hairdresser;;;
4777513040;Autopflege + Schadenservice;6.777217/51.234890;None None;car_repair;;;
695746663;dm;6.874218/51.163898;Hauptstraﬂe 20;chemist;;;
1614615896;Ingrid Homberg;6.801617/51.238686;Rethelstraﬂe 172;clothes;;;
2302560674;None;6.793829/51.227732;Gerresheimer Straﬂe 26;kiosk;;;
5016550822;KODi D¸sseldorf-RATH;6.814527/51.262645;Westfalenstraﬂe 35;houseware;;;
5638041890;Classic Cut;6.768174/51.210591;None None;hairdresser;;;
5653483199;nailfactor;6.801502/51.241948;K¸hlwetterstraﬂe 53;beauty;;;
695746721;Juwelier Dornbusch;6.873989/51.163860;Hauptstraﬂe 23;jewelry;;;
1614615996;La Differenza;6.801054/51.238633;Rethelstraﬂe 166;deli;;;
5028474577;DS Sassen;6.863431/51.163065;None None;car_repair;;;
5032935894;Reinmetall;6.781241/51.243098;Roﬂstraﬂe 16;jewelry;;;
2302565844;Bauhaus;6.811888/51.224984;Kettwiger Straﬂe 69;doityourself;;;
5653484126;Obsthof Mertens Bauernladen;6.798713/51.237297;Rethelstraﬂe 123;farm;;;
2303546459;None;6.799639/51.229877;None None;dry_cleaning;;;
5032976023;None;6.782663/51.244160;Collenbachstraﬂe 64;kiosk;;;
695746865;Pass;6.874362/51.164425;Hauptstraﬂe 30;bakery;;;
1614616014;Gecko's;6.798359/51.238049;M¸lheimer Straﬂe 1a;clothes;;;
2303546460;Floristik-Art & Ambiente;6.801116/51.230237;None None;florist;;;
5653484127;Melina Store;6.798577/51.237175;Rethelstraﬂe 121;clothes;;;
2303546461;None;6.801010/51.230212;None None;kiosk;;;
1614616075;Reformhaus Bacher;6.801133/51.238639;Rethelstraﬂe 166;supermarket;;;
5039921242;Charrisma;6.780563/51.204579;Brunnenstraﬂe 60;hairdresser;;;
5656115274;Cosmetic Nailspa;6.778094/51.235389;Fischerstraﬂe 1;beauty;;;
695746934;palm;6.874341/51.164593;Hauptstraﬂe 34;shoes;;;
